date,sleepCore,sleepDeep,sleepREM,sleepUnspecified,awake,sleep_sum,sleep_efficiency,deep_rem_ratio,deep_rem_score,sleep_quality,mean_hrv,stepCount,sportTime
2025-02-11,348.5,47.0,110.5,0.0,7.0,513.0,0.98635477582846,0.31126482213438733,0.37088274044795777,74.01659616762592,43.313781818181816,15466,74.0
2025-02-13,402.0,48.0,156.0,0.0,30.5,636.5,0.9520816967792616,0.33663366336633666,0.4554455445544555,75.34272358893391,42.70547272727273,11679,50.0
2025-02-14,197.0,56.5,75.5,0.0,6.5,335.5,0.9806259314456036,0.4012158054711246,0.6707193515704154,85.66632994955283,35.947158333333334,3127,3.0
2025-02-15,432.5,68.0,128.0,0.0,4.0,632.5,0.9936758893280633,0.3118536197295147,0.3728453990983823,74.53436932361909,46.71187,4221,5.0
2025-02-16,262.5,28.5,84.0,0.0,6.0,381.0,0.984251968503937,0.3,0.33333333333333326,72.38845144356955,34.041036363636366,12144,41.0
2025-02-18,377.5,41.0,125.0,0.0,2.5,546.0,0.9954212454212454,0.30542778288868444,0.35142594296228147,73.78231244376599,38.99966666666666,10349,35.0
2025-02-19,384.5,25.5,117.5,0.0,18.5,546.0,0.9661172161172161,0.27109004739336495,0.23696682464454982,67.44570595281496,37.17814545454546,2714,5.0
2025-02-20,316.0,48.5,125.5,0.0,8.0,498.0,0.9839357429718876,0.3551020408163265,0.5170068027210883,79.7164166871568,41.82026923076923,1093,0.0
2025-02-21,341.5,61.0,143.5,0.0,5.5,551.5,0.9900271985494107,0.37454212454212454,0.5818070818070818,82.67391518524792,43.82146363636363,3017,4.0
2025-02-23,426.5,28.0,120.0,0.0,5.5,580.0,0.9905172413793103,0.257615317667537,0.19205105889178992,67.11307683843022,39.18361818181818,1746,3.0
2025-02-24,295.0,52.5,134.0,0.0,10.5,492.0,0.9786585365853658,0.387331256490135,0.6244375216337833,83.69701306047328,38.412729999999996,3097,9.0
2025-02-25,348.0,47.5,120.0,0.0,9.5,525.0,0.981904761904762,0.32492725509214354,0.41642418364047845,75.57125305990486,32.16486153846154,9790,32.0
2025-02-26,217.5,66.0,95.5,0.0,2.5,381.5,0.9934469200524246,0.4261213720316623,0.7537379067722076,89.75633147403379,35.2418,12093,47.0
2025-02-27,277.5,34.5,93.0,0.0,10.0,415.0,0.9759036144578314,0.3148148148148148,0.3827160493827161,73.86285884277852,34.945883333333335,12265,64.0
2025-02-28,328.5,36.0,117.5,0.0,5.5,487.5,0.9887179487179487,0.3184647302904564,0.39488243430152137,75.11837429513778,35.26097272727273,15489,53.0
2025-03-02,267.0,36.0,78.0,0.0,30.0,411.0,0.927007299270073,0.2992125984251969,0.3307086614173229,68.84878441289729,34.655125,9362,37.0
2025-03-03,293.5,57.0,99.0,0.0,8.0,457.5,0.9825136612021858,0.3470522803114572,0.4901742677048573,78.55779038032543,38.39200833333333,12248,62.0
2025-03-04,207.0,60.0,88.0,0.0,1.0,356.0,0.9971910112359551,0.4169014084507042,0.7230046948356808,88.75164846758453,37.84174545454545,21073,112.0
2025-03-05,374.5,27.5,98.5,0.0,7.0,507.5,0.9862068965517241,0.2517482517482518,0.17249417249417254,66.07218069287035,28.2936,3600,9.0
2025-03-06,301.0,47.0,121.0,0.0,4.5,473.5,0.9904963041182682,0.3582089552238806,0.5273631840796019,80.52430561028017,37.27234166666667,11401,60.0
2025-03-07,284.0,74.0,111.5,0.0,3.5,473.0,0.992600422832981,0.3951011714589989,0.6503372381966631,85.5695148978454,31.00222727272727,17897,74.0
2025-03-08,289.0,40.5,105.0,0.0,1.0,435.5,0.9977037887485649,0.334867663981588,0.4495588799386267,77.84458252245896,40.74261666666667,11601,45.0
2025-03-09,264.0,51.0,93.5,0.0,5.5,414.0,0.9867149758454107,0.3537331701346389,0.5124439004487963,79.70065456867648,32.095954545454546,23406,45.0
2025-03-10,284.0,54.0,132.0,0.0,9.5,479.5,0.9801876955161627,0.39574468085106385,0.6524822695035462,84.9105525111116,39.04264545454545,11857,61.0
2025-03-11,266.5,30.5,106.0,0.0,3.5,406.5,0.991389913899139,0.3387096774193548,0.4623655913978494,77.97801848986231,34.34649090909091,21051,119.0
2025-03-12,328.5,58.0,119.5,0.0,21.5,527.5,0.9592417061611375,0.35079051383399207,0.5026350461133069,77.65990421420052,36.52311666666667,7656,23.0
2025-03-13,291.5,73.5,127.5,0.0,5.5,498.0,0.9889558232931727,0.40812182741116754,0.6937394247038918,87.08692638574603,36.57301,12066,55.0
2025-03-14,264.0,60.5,115.0,0.0,4.0,443.5,0.9909808342728298,0.3993174061433447,0.664391353811149,86.03450420881575,38.44934166666667,3175,3.0
2025-03-16,355.5,46.5,90.5,0.0,42.0,534.5,0.921421889616464,0.2781725888324873,0.260575296108291,65.70832522131947,38.65045833333333,14295,37.0
2025-03-17,365.0,41.5,125.0,0.0,7.5,539.0,0.9860853432282004,0.31326434619002824,0.37754782063342746,74.26703341902912,44.355740000000004,11103,50.0
2025-03-18,279.0,61.5,106.5,0.0,3.5,450.5,0.9922308546059934,0.37583892617449666,0.5861297539149889,82.97904143295915,47.553509090909095,19790,82.0
2025-03-19,298.5,70.5,130.5,0.0,4.5,504.0,0.9910714285714286,0.4024024024024024,0.6746746746746746,86.4512727012727,46.460072727272724,11306,31.0
2025-03-20,320.5,63.0,115.5,0.0,2.5,501.5,0.9950149551345963,0.35771543086172347,0.5257181028724116,80.72962142297224,41.507054545454544,16969,70.0
2025-03-21,278.5,37.5,106.5,0.0,2.0,424.5,0.9952885747938751,0.3408284023668639,0.4694280078895463,78.49443480321435,45.49729166666666,12184,57.0
2025-03-22,218.0,50.5,108.5,0.0,3.0,380.0,0.9921052631578947,0.4217506631299735,0.7391688770999116,89.09307087347015,42.3103,13869,46.0
2025-03-24,327.0,29.0,126.0,0.0,10.0,492.0,0.9796747967479674,0.3215767634854772,0.405255878284924,74.990722936275,42.07499090909091,3541,10.0
2025-03-25,352.0,59.5,102.5,0.0,4.0,518.0,0.9922779922779923,0.3151750972762646,0.38391699092088194,74.89335917351482,44.5447375,12881,68.0
2025-03-26,320.5,55.5,129.5,0.0,8.0,513.5,0.9844206426484907,0.3659742828882295,0.5532476096274316,81.1951429440067,43.19338333333334,4027,10.0
2025-03-27,310.5,45.5,123.0,0.0,30.0,509.0,0.9410609037328095,0.35177453027139877,0.5059151009046625,76.70025826015507,39.352688888888885,12699,69.0
2025-03-29,348.5,41.5,134.5,0.0,7.5,532.0,0.9859022556390977,0.33555767397521447,0.45185891325071487,77.22849186837446,39.164775,11377,44.0
2025-03-30,399.5,29.5,99.0,0.0,12.5,540.5,0.9768732654949122,0.24337121212121213,0.14457070707070707,64.395224212523,44.11511538461538,9062,32.0
2025-03-31,329.0,34.5,106.5,0.0,11.0,481.0,0.9771309771309772,0.3,0.33333333333333326,71.96119196119196,38.29641818181818,12163,42.0
2025-04-01,282.0,44.0,95.0,0.0,2.0,423.0,0.9952718676122931,0.33016627078384797,0.43388756927949323,77.07181482791732,45.60295,17184,97.0
2025-04-02,273.5,54.5,99.0,0.0,4.0,431.0,0.9907192575406032,0.3594847775175644,0.531615925058548,80.70779245477812,35.61705454545454,4879,9.0
2025-04-03,311.0,23.0,101.0,0.0,8.0,443.0,0.981941309255079,0.2850574712643678,0.28352490421455934,70.25747472388711,35.465650000000004,11102,47.0
2025-04-04,274.5,58.0,105.5,0.0,1.0,439.0,0.9977220956719818,0.3732876712328767,0.5776255707762556,82.96834857136913,39.34634,19024,83.0
2025-04-05,273.0,41.5,78.0,0.0,7.5,400.0,0.98125,0.30445859872611464,0.34819532908704875,72.80281316348194,41.10845,22923,58.0
2025-04-06,222.5,33.5,92.5,0.0,3.0,351.5,0.9914651493598862,0.3615494978479197,0.5384983261597323,81.02784200798247,39.93145454545454,8516,20.0
2025-04-07,305.5,71.5,92.0,0.0,1.0,470.0,0.997872340425532,0.3486140724946695,0.4953802416488984,79.68755009148785,33.03380833333333,22323,111.0
2025-04-08,271.0,42.0,92.0,0.0,2.5,407.5,0.9938650306748467,0.3308641975308642,0.43621399176954734,77.08046151127269,30.356441666666665,14049,67.0
2025-04-09,302.5,61.0,114.5,0.0,9.5,487.5,0.9805128205128205,0.36715481171548114,0.5571827057182704,81.11807745950004,35.059108333333334,8454,45.0
2025-04-10,281.5,57.0,91.0,0.0,12.0,441.5,0.9728199320498301,0.3445867287543655,0.48195576251455174,77.64742642357187,39.21946666666666,6464,36.0
2025-04-11,256.5,49.0,92.5,0.0,20.5,418.5,0.951015531660693,0.3555276381909548,0.518425460636516,77.79795032510222,41.2095,2441,0.0
2025-04-12,273.0,38.5,112.5,0.0,9.5,433.5,0.9780853517877739,0.3561320754716981,0.5204402515723271,79.50273117015952,41.399,17418,71.0
2025-04-13,236.0,83.0,68.5,0.0,3.0,390.5,0.9923175416133163,0.3909677419354839,0.6365591397849463,85.00141808819683,38.106833333333334,8388,23.0
2025-04-14,342.0,72.5,101.5,0.0,30.0,546.0,0.945054945054945,0.3372093023255814,0.45736434108527124,74.99787034670756,33.91204166666667,9240,47.0
2025-04-15,280.5,44.5,61.0,0.0,66.0,452.0,0.8539823008849557,0.27331606217616583,0.24438687392055275,61.01441300991945,25.065825,7039,29.0
2025-04-16,277.5,55.5,138.0,0.0,4.5,475.5,0.9905362776025236,0.410828025477707,0.7027600849256901,87.54258005317902,43.411975000000005,8301,33.0
2025-04-17,237.0,76.0,99.5,0.0,6.5,419.0,0.9844868735083532,0.4254545454545455,0.7515151515151516,89.12981847110726,44.18861818181818,8618,34.0
2025-04-18,258.5,66.5,131.0,0.0,9.5,465.5,0.9795918367346939,0.4331140350877193,0.777046783625731,89.85738154911087,46.72,9399,17.0
2025-04-19,301.5,44.5,122.0,0.0,3.5,471.5,0.9925768822905621,0.3557692307692308,0.5192307692307693,80.3238437066645,59.9557,10899,36.0
2025-04-20,391.0,53.5,159.5,0.0,5.5,609.5,0.9909762100082035,0.3526490066225166,0.5088300220750552,79.81177348349442,49.0814,19837,40.0
2025-04-21,280.0,44.0,108.5,0.0,21.0,453.5,0.9536934950385888,0.35260115606936415,0.5086705202312138,77.56843051156388,39.05200833333333,4146,2.0
2025-04-22,336.5,37.5,96.5,0.0,5.5,476.0,0.9884453781512605,0.28480340063761955,0.2826780021253985,70.61384277409158,44.53810000000001,20064,113.0
2025-04-23,287.0,78.0,74.5,0.0,24.5,464.0,0.947198275862069,0.34698521046643915,0.48995070155479714,76.42992461391603,49.00494545454546,7868,46.0
2025-04-24,320.0,40.0,144.0,0.0,1.5,505.5,0.9970326409495549,0.36507936507936506,0.5502645502645502,81.8325404675553,47.422325,15118,63.0
2025-04-25,278.5,66.5,100.0,0.0,2.0,447.0,0.9955257270693513,0.3741573033707865,0.5805243445692884,82.95251740693261,45.21051111111111,2335,6.0
2025-04-26,288.0,50.0,125.0,0.0,5.5,468.5,0.9882604055496265,0.3779697624190065,0.5932325413966882,83.02492598884511,45.245763636363634,13123,51.0
2025-04-27,255.0,88.0,83.5,0.0,6.5,433.0,0.9849884526558892,0.40211019929660025,0.6737006643220008,86.04733373223338,35.99543,12017,36.0
2025-04-28,242.0,36.5,126.0,0.0,20.5,425.0,0.951764705882353,0.40173053152039556,0.6724351050679852,84.00328655566058,43.16259,8577,40.0
2025-04-29,289.0,58.5,101.5,0.0,9.0,458.0,0.980349344978166,0.35634743875278396,0.5211581291759465,79.6672858657278,46.06208181818182,17520,90.0
2025-04-30,295.0,65.5,59.0,0.0,31.0,450.5,0.9311875693673696,0.2967818831942789,0.32260627731426295,68.7755052546127,45.272954545454546,8734,42.0
2025-05-01,311.0,45.0,127.0,0.0,7.5,490.5,0.9847094801223242,0.35610766045548653,0.5203588681849551,79.89692353473767,44.46746363636364,8650,31.0
2025-05-02,238.5,73.0,104.5,0.0,9.0,425.0,0.9788235294117648,0.4266826923076923,0.7556089743589743,88.95377073906486,41.970381818181814,17855,73.0
2025-05-03,217.0,66.5,93.0,0.0,5.0,381.5,0.9868938401048493,0.42363877822045154,0.7454625940681718,89.03213416901782,42.487925,14800,65.0
2025-05-05,274.0,48.0,155.5,0.0,3.5,481.0,0.9927234927234927,0.4261780104712042,0.7539267015706806,89.7204776262368,44.33399090909091,9832,50.0
2025-05-06,284.5,44.0,93.5,0.0,4.0,426.0,0.9906103286384976,0.32582938388625593,0.4194312796208531,76.21387090314397,42.80425454545455,22520,119.0
2025-05-07,235.5,67.5,103.5,0.0,2.5,409.0,0.9938875305623472,0.42066420664206644,0.7355473554735548,89.05514605268301,49.11099090909091,9562,45.0
2025-05-08,288.0,84.5,147.5,0.0,5.0,525.0,0.9904761904761905,0.4461538461538462,0.8205128205128206,92.24908424908426,43.39732727272727,8359,46.0
2025-05-09,311.5,49.5,108.5,0.0,0.5,470.0,0.9989361702127659,0.3365282215122471,0.4550940717074903,78.13993308106556,45.255810000000004,12958,63.0
2025-05-10,294.0,63.5,86.5,0.0,5.0,449.0,0.9888641425389755,0.33783783783783783,0.45945945945945943,77.71022693071691,45.635481818181816,11541,54.0
2025-05-11,269.5,75.5,99.0,0.0,10.0,454.0,0.9779735682819384,0.393018018018018,0.6433933933933933,84.41414983265203,42.71993,12532,64.0
2025-05-12,332.0,25.5,91.5,0.0,3.0,452.0,0.9933628318584071,0.26057906458797325,0.20193021529324415,67.67897852323419,36.115736363636366,9164,37.0
2025-05-13,298.5,52.0,120.5,0.0,1.5,472.5,0.9968253968253968,0.3662420382165605,0.5541401273885349,81.9751289050652,36.758050000000004,19431,89.0
2025-05-14,294.5,51.5,94.0,0.0,5.0,445.0,0.9887640449438202,0.3306818181818182,0.4356060606060606,76.75008512087163,37.841545454545454,9288,47.0
2025-05-15,317.5,53.5,134.0,0.0,4.5,509.5,0.9911678115799804,0.3712871287128713,0.570957095709571,82.30835252318165,41.03788333333333,11413,37.0
2025-05-16,239.0,53.5,106.0,0.0,5.0,403.5,0.9876084262701363,0.4002509410288582,0.6675031367628608,85.95663104672259,42.29505,14372,62.0
2025-05-17,284.5,40.0,147.0,0.0,1.5,473.0,0.9968287526427061,0.39660657476139977,0.6553552492046659,86.023935126749,43.61954166666666,5308,7.0
2025-05-18,285.0,81.0,103.0,0.0,6.0,475.0,0.9873684210526316,0.39232409381663114,0.6410803127221038,84.88531777204204,40.19685,10622,26.0
2025-05-19,302.0,48.0,111.5,0.0,8.5,470.0,0.9819148936170212,0.3456121343445287,0.485373781148429,78.32984486295842,39.1015,16449,91.0
2025-05-20,259.5,72.0,111.0,0.0,6.5,449.0,0.9855233853006682,0.4135593220338983,0.7118644067796609,87.60597938922653,35.59307777777778,18705,83.0
2025-05-22,290.5,54.0,116.5,0.0,4.5,465.5,0.9903329752953813,0.36984815618221256,0.5661605206073752,82.06639934201789,45.65367,11633,53.0
2025-05-24,286.5,59.0,102.0,0.0,4.0,451.5,0.991140642303433,0.35977653631284917,0.5325884543761639,80.77197671325254,48.07326,9835,50.0
2025-05-25,278.5,59.5,145.5,0.0,4.5,488.0,0.9907786885245902,0.4239917269906929,0.7466390899689762,89.31228491023445,46.55529090909091,9057,33.0
2025-05-26,323.0,43.0,112.0,0.0,3.0,481.0,0.9937629937629938,0.32426778242677823,0.41422594142259406,76.19481728268339,45.83869166666667,8080,42.0
2025-05-27,292.5,60.0,95.5,0.0,8.5,456.5,0.9813800657174151,0.3470982142857143,0.490327380952381,78.49589918114015,34.96109166666667,17976,91.0
2025-05-28,276.0,63.5,82.0,0.0,6.5,428.0,0.9848130841121495,0.34519572953736655,0.48398576512455516,78.44821565171117,38.70545454545454,8586,40.0
2025-05-29,317.0,44.0,168.0,0.0,3.0,532.0,0.9943609022556391,0.4007561436672968,0.6691871455576559,86.42913995764458,51.229575000000004,8027,48.0
2025-05-30,336.0,60.5,134.5,0.0,6.5,537.5,0.987906976744186,0.3672316384180791,0.5574387947269304,81.57197039372838,48.88583333333333,7772,37.0
2025-05-31,308.5,25.5,109.0,0.0,11.5,454.5,0.9746974697469747,0.3036117381489842,0.3453724604966139,72.29674660468304,42.2757,12277,55.0
2025-06-01,303.0,48.5,109.5,0.0,9.5,470.5,0.9798087141339001,0.34273318872017355,0.4757772957339118,77.81961467739048,42.040479999999995,12693,51.0
2025-06-02,291.5,50.5,111.0,0.0,7.0,460.0,0.9847826086956522,0.3565121412803532,0.5217071376011773,79.95524202578622,48.94170833333334,12639,45.0
2025-06-03,290.0,63.5,99.5,0.0,0.5,453.5,0.9988974641675854,0.3598233995584989,0.5327446651949963,81.24363445785498,38.22309166666667,15886,86.0
2025-06-04,268.5,66.5,93.0,0.0,0.5,428.5,0.9988331388564761,0.3726635514018692,0.575545171339564,82.95179518497112,35.44343,15700,62.0
2025-06-06,373.0,52.5,123.5,0.0,8.0,557.0,0.9856373429084381,0.3205828779599271,0.4019429265330904,75.2159576358299,43.766572727272724,14782,78.0
2025-06-07,311.5,49.5,123.0,0.0,3.0,487.0,0.9938398357289527,0.35640495867768596,0.5213498622589532,80.48438463409529,31.658058333333333,17613,29.0
2025-06-08,362.0,42.5,116.5,0.0,8.5,529.5,0.983947119924457,0.30518234165067176,0.3506078055022392,73.06113941555698,35.57066363636363,10230,25.0
2025-06-09,344.5,42.5,123.0,0.0,4.0,514.0,0.9922178988326849,0.32450980392156864,0.4150326797385621,76.13438111950357,38.98418181818182,5574,24.0
2025-06-10,316.0,46.5,89.5,0.0,4.5,456.5,0.9901423877327492,0.3008849557522124,0.33628318584070804,72.85987069759328,40.69635,15203,79.0
2025-06-11,284.0,18.0,95.5,0.0,8.0,405.5,0.9802712700369913,0.28553459119496855,0.2851153039832285,70.22088836154862,48.46842727272727,7780,43.0
2025-06-12,313.0,35.0,132.0,0.0,5.0,485.0,0.9896907216494846,0.34791666666666665,0.49305555555555547,79.10366552119129,45.830290909090905,10592,63.0
2025-06-13,202.5,53.5,89.0,0.0,5.0,350.0,0.9857142857142858,0.41304347826086957,0.7101449275362319,87.54865424430642,40.638490909090905,14632,69.0
2025-06-14,271.5,32.0,74.5,0.0,81.0,459.0,0.8235294117647058,0.28174603174603174,0.27248677248677244,60.311235605353254,41.14095,14818,54.0
2025-06-15,231.5,56.5,102.5,0.0,6.0,396.5,0.9848675914249685,0.40717029449423814,0.6905676483141271,86.71476141806319,36.22767777777778,10673,43.0
2025-06-16,310.5,59.0,119.0,0.0,18.5,507.0,0.9635108481262328,0.36438075742067555,0.5479358580689185,79.72808521033072,47.02213636363637,7973,38.0
2025-06-17,269.5,69.5,99.5,0.0,2.5,441.0,0.9943310657596371,0.38540478905359177,0.6180159635119725,84.38050248605713,46.19808181818182,2365,1.0
2025-06-18,295.5,57.5,116.5,0.0,0.0,469.5,1.0,0.3706070287539936,0.5686900958466453,82.74760383386581,45.37497272727273,9368,50.0
2025-06-19,266.0,48.5,117.0,0.0,6.0,437.5,0.9862857142857143,0.38354577056778677,0.6118192352259559,83.6499122661811,52.25529,8689,38.0
2025-06-20,312.5,54.5,122.0,0.0,5.0,494.0,0.9898785425101214,0.3609406952965235,0.5364689843217451,80.85147192347709,42.365725000000005,15706,63.0
2025-06-21,272.0,40.5,126.5,0.0,2.0,441.0,0.9954648526077098,0.3804100227790433,0.601366742596811,83.78256086033502,39.692,11988,41.0
2025-06-23,293.0,67.0,130.0,0.0,3.5,493.5,0.9929078014184397,0.4020408163265306,0.673469387755102,86.51324359531046,41.677150000000005,8626,48.0
2025-06-24,278.0,84.5,121.5,0.0,2.0,486.0,0.9958847736625515,0.4256198347107438,0.7520661157024794,89.83573104785226,39.320425,1987,1.0
2025-06-25,327.5,37.0,100.0,0.0,8.5,473.0,0.9820295983086681,0.294940796555436,0.31646932185145327,71.58054877257821,37.160754545454544,7886,32.0
2025-06-26,219.5,64.0,127.0,0.0,2.5,413.0,0.9939467312348669,0.46528623629719856,0.8842874543239952,95.00830204705183,42.40438,15957,71.0
2025-06-27,307.0,69.0,104.0,0.0,7.5,487.5,0.9846153846153847,0.36041666666666666,0.5347222222222222,80.46581196581198,40.19198333333333,11239,42.0
2025-06-28,304.0,52.5,102.0,0.0,15.0,473.5,0.9683210137275607,0.33696837513631406,0.4565612504543802,76.36171084182885,52.20978,432,1.0
2025-06-29,351.5,68.5,122.5,0.0,10.0,552.5,0.9819004524886877,0.35207373271889403,0.5069124423963134,79.1905248451738,42.676424999999995,2025,5.0
2025-06-30,307.5,52.5,69.0,0.0,11.5,440.5,0.9738933030646992,0.28321678321678323,0.27738927738927743,69.52916927945306,42.84935000000001,11070,52.0
2025-07-01,256.5,46.5,68.0,0.0,6.0,377.0,0.9840848806366048,0.3086253369272237,0.36208445642407905,73.52847109515946,38.84702,18605,33.0
2025-07-03,194.5,73.0,98.0,0.0,74.5,440.0,0.8306818181818182,0.46785225718194257,0.8928408572731419,85.55454338183478,33.6492,13054,57.0
2025-07-04,302.5,40.0,93.0,0.0,23.5,459.0,0.94880174291939,0.30539609644087257,0.3513203214695752,70.98091743394642,43.46111,10558,42.0
2025-07-05,327.0,33.0,118.0,0.0,8.5,486.5,0.9825282631038027,0.3158995815899582,0.3863319386331939,74.40497333155592,39.010125,9248,21.0
2025-07-07,275.0,45.5,103.5,0.0,3.0,427.0,0.9929742388758782,0.35141509433962265,0.5047169811320755,79.76713357783571,46.855059999999995,10836,25.0
2025-07-09,273.0,54.5,98.0,0.0,4.5,430.0,0.9895348837209302,0.3584018801410106,0.528006267136702,80.4923437087239,40.17039090909091,8552,33.0
2025-07-10,306.0,39.0,105.0,0.0,24.0,474.0,0.9493670886075949,0.32,0.4,72.9620253164557,32.82745,11212,59.0
2025-07-11,304.5,36.5,113.5,0.0,13.5,468.0,0.9711538461538461,0.33003300330033003,0.43344334433443343,75.6069645426081,43.21496666666667,8769,29.0
2025-07-12,323.0,42.0,107.0,0.0,27.0,499.0,0.9458917835671342,0.3156779661016949,0.385593220338983,72.17723582758737,41.06965833333333,10124,34.0
2025-07-13,316.5,42.5,141.0,0.0,6.0,506.0,0.9881422924901185,0.367,0.5566666666666666,81.55520421607378,46.10758333333334,8014,32.0
2025-07-14,299.5,48.0,102.5,0.0,10.0,460.0,0.9782608695652174,0.33444444444444443,0.4481481481481481,76.62157809983896,40.321558333333336,13161,51.0
2025-07-15,250.0,64.0,138.5,0.0,3.0,455.5,0.9934138309549945,0.44751381215469616,0.8250460405156539,92.60667147792583,39.324733333333334,7913,31.0
2025-07-16,237.5,41.5,101.0,0.0,3.5,383.5,0.9908735332464146,0.375,0.5833333333333334,82.78574532811821,41.40906666666667,12148,48.0
2025-07-17,346.5,38.0,103.5,0.0,22.0,510.0,0.9568627450980393,0.2899590163934426,0.29986338797814205,69.40630022500804,34.54405454545454,9298,38.0
2025-07-18,251.0,71.0,116.0,0.0,4.5,442.5,0.9898305084745763,0.4269406392694064,0.756468797564688,89.6485824110621,44.912445454545455,14910,44.0
2025-07-19,237.0,52.5,88.5,0.0,16.0,394.0,0.9593908629441624,0.373015873015873,0.5767195767195767,80.63223484543282,42.20155,12337,57.0
2025-07-20,347.0,64.0,121.5,0.0,11.5,544.0,0.9788602941176471,0.3483568075117371,0.4945226917057903,78.51252531529043,36.99959166666667,9036,41.0
2025-07-21,290.0,53.5,106.0,0.0,3.5,453.0,0.9922737306843267,0.3548387096774194,0.5161290322580646,80.18158513138218,44.26084545454545,4798,16.0
2025-07-22,242.0,59.5,114.5,0.0,2.0,418.0,0.9952153110047847,0.4182692307692308,0.7275641025641026,88.81548276285119,45.692736363636364,7834,23.0
2025-07-23,331.5,46.0,106.5,0.0,7.0,491.0,0.9857433808553971,0.31508264462809915,0.38360881542699715,74.4889554684037,46.566790909090905,6694,27.0
2025-07-24,313.0,48.5,99.0,0.0,1.0,461.5,0.9978331527627302,0.32030401737242126,0.40101339124140417,75.91052481541998,41.78102727272727,16794,79.0
2025-07-25,274.0,41.0,113.0,0.0,3.0,431.0,0.9930394431554525,0.3598130841121495,0.5327102803738317,80.89077780428042,38.54365,13115,48.0
2025-07-26,242.0,47.5,97.5,0.0,3.0,390.0,0.9923076923076923,0.37467700258397935,0.5822566752799312,82.82872854965879,39.74016363636363,10380,28.0
2025-07-27,358.5,57.0,89.5,0.0,11.5,516.5,0.9777347531461762,0.2900990099009901,0.30033003300330025,70.67728650890257,51.98213333333334,3622,4.0
2025-07-28,410.5,33.0,114.0,0.0,14.0,571.5,0.9755030621172354,0.26367713004484306,0.21225710014947682,67.0204677330132,40.280542857142855,2404,9.0
2025-07-29,355.0,43.5,134.0,0.0,6.5,539.0,0.9879406307977736,0.3333333333333333,0.44444444444444436,77.05421562564419,35.47948181818182,11638,48.0
2025-07-30,236.0,53.5,123.0,0.0,2.0,414.5,0.9951749095295537,0.42787878787878786,0.7595959595959595,90.0943329556116,35.178041666666665,9053,43.0
2025-08-01,287.5,42.0,98.5,0.0,7.5,435.5,0.9827784156142365,0.3282710280373832,0.4275700934579439,76.06950867517195,40.01125384615385,2839,8.0
2025-08-02,327.5,39.5,158.0,0.0,3.5,528.5,0.9933774834437086,0.3761904761904762,0.5873015873015873,83.09471249868601,32.176408333333335,20190,44.0
2025-08-03,344.0,42.0,96.5,0.0,38.0,520.5,0.9269932756964457,0.28704663212435233,0.29015544041450775,67.22581415836706,39.56631818181818,10307,38.0
2025-08-04,355.5,31.5,111.5,0.0,6.5,505.0,0.9871287128712871,0.2868605817452357,0.28953527248411903,70.80913367164199,42.76517272727273,4478,19.0
2025-08-06,280.0,36.0,56.0,0.0,17.5,389.5,0.9550706033376123,0.24731182795698925,0.15770609318996415,63.61247992785529,25.35175,12971,37.0
2025-08-07,364.0,27.0,113.5,0.0,14.5,519.0,0.9720616570327553,0.27849355797819625,0.26164519326065416,68.78950715239148,35.84748181818182,12970,35.0
2025-08-08,257.5,56.0,80.5,0.0,11.5,405.5,0.9716399506781751,0.3464467005076142,0.48815566835871405,77.82462377503907,34.65703333333333,22019,28.0
2025-08-11,316.5,31.0,136.0,0.0,2.0,485.5,0.995880535530381,0.3453981385729059,0.48466046190968637,79.13925060821032,39.87329090909091,14425,43.0
2025-08-12,313.0,51.5,101.0,0.0,5.0,470.5,0.9893730074388948,0.3276047261009667,0.42534908700322227,76.37634392646258,41.20301818181818,14702,63.0
2025-08-13,307.0,31.5,123.5,0.0,11.0,473.0,0.9767441860465116,0.3354978354978355,0.4516594516594517,76.67102922916875,47.215691666666665,15314,36.0
2025-08-14,275.0,54.5,104.5,0.0,5.0,439.0,0.9886104783599089,0.3663594470046083,0.5545314900153611,81.49788830220898,40.33610909090909,18593,60.0
2025-08-15,314.0,37.0,86.5,0.0,17.5,455.0,0.9615384615384616,0.2822857142857143,0.27428571428571435,68.66373626373627,36.48616666666666,9428,16.0
2025-08-17,288.5,36.0,115.5,0.0,15.0,455.0,0.967032967032967,0.3443181818181818,0.48106060606060597,77.26440226440225,33.16728181818182,17690,43.0
2025-08-18,359.5,50.0,114.5,0.0,20.0,544.0,0.9632352941176471,0.3139312977099237,0.3797709923664122,72.9849573417153,34.11667272727272,19531,51.0
2025-08-19,301.0,44.0,156.5,0.0,5.5,507.0,0.9891518737672583,0.39980059820538383,0.6660019940179461,85.98919218675334,36.75344166666667,15511,46.0
2025-08-20,277.5,57.5,135.5,0.0,5.5,476.0,0.9884453781512605,0.410201912858661,0.7006730428622032,87.33364440356375,37.38133333333334,13252,37.0
2025-08-21,293.0,57.5,115.0,0.0,4.0,469.5,0.9914802981895634,0.37056928034371645,0.5685642678123881,82.23138860386932,31.453554545454548,8813,29.0
2025-08-22,314.5,22.5,113.0,0.0,2.5,452.5,0.994475138121547,0.3011111111111111,0.337037037037037,73.1499897687743,40.711527272727274,12421,35.0
2025-08-24,324.5,62.0,115.0,0.0,7.0,508.5,0.9862340216322517,0.35294117647058826,0.5098039215686275,79.5661981606802,34.63690833333333,12077,35.0
